ID	Old assigned taxonomy	New assigned taxonomy	Type of change
42312	k__Bacteria|p__Firmicutes|c__CFGB9824|o__OFGB9824|f__FGB9824|g__GGB29526|s__GGB29526_SGB42312|t__SGB42312	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42312	From uSGB to kSGB
42327	k__Bacteria|p__Firmicutes|c__CFGB8376|o__OFGB8376|f__FGB8376|g__GGB29538|s__GGB29538_SGB42327|t__SGB42327	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42327	From uSGB to kSGB
42329	k__Bacteria|p__Firmicutes|c__CFGB8376|o__OFGB8376|f__FGB8376|g__GGB29539|s__GGB29539_SGB42329|t__SGB42329	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42329	From uSGB to kSGB
42439	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB29635|s__GGB29635_SGB42439|t__SGB42439	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB42439	From uSGB to kSGB
42440	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB29636|s__GGB29636_SGB42440|t__SGB42440	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB42440	From uSGB to kSGB
42441	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB29637|s__GGB29637_SGB42441|t__SGB42441	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB42441	From uSGB to kSGB
42445	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB29641|s__GGB29641_SGB42445|t__SGB42445	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB42445	From uSGB to kSGB
42449	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_SGB42449|t__SGB42449	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB42449	From uSGB to kSGB
42453	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB29647|s__GGB29647_SGB42453|t__SGB42453	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB42453	From uSGB to kSGB
42463	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB29656|s__GGB29656_SGB42463|t__SGB42463	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB42463	From uSGB to kSGB
42474	k__Bacteria|p__Firmicutes|c__CFGB9859|o__OFGB9859|f__FGB9859|g__GGB29667|s__GGB29667_SGB42474|t__SGB42474	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42474	From uSGB to kSGB
42480	k__Bacteria|p__Firmicutes|c__CFGB9863|o__OFGB9863|f__FGB9863|g__GGB29672|s__GGB29672_SGB42480|t__SGB42480	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42480	From uSGB to kSGB
42481	k__Bacteria|p__Firmicutes|c__CFGB9863|o__OFGB9863|f__FGB9863|g__GGB29672|s__GGB29672_SGB42481|t__SGB42481	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42481	From uSGB to kSGB
42482	k__Bacteria|p__Firmicutes|c__CFGB9863|o__OFGB9863|f__FGB9863|g__GGB29673|s__GGB29673_SGB42482|t__SGB42482	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42482	From uSGB to kSGB
42485	k__Bacteria|p__Firmicutes|c__CFGB8361|o__OFGB8361|f__FGB8361|g__GGB29676|s__GGB29676_SGB42485|t__SGB42485	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42485	From uSGB to kSGB
42486	k__Bacteria|p__Firmicutes|c__CFGB8361|o__OFGB8361|f__FGB8361|g__GGB29677|s__GGB29677_SGB42486|t__SGB42486	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42486	From uSGB to kSGB
42487	k__Bacteria|p__Firmicutes|c__CFGB8361|o__OFGB8361|f__FGB8361|g__GGB29678|s__GGB29678_SGB42487|t__SGB42487	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42487	From uSGB to kSGB
42500	k__Bacteria|p__Firmicutes|c__CFGB9867|o__OFGB9867|f__FGB9867|g__GGB29691|s__GGB29691_SGB42500|t__SGB42500	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42500	From uSGB to kSGB
42501	k__Bacteria|p__Firmicutes|c__CFGB9867|o__OFGB9867|f__FGB9867|g__GGB29692|s__GGB29692_SGB42501|t__SGB42501	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42501	From uSGB to kSGB
42502	k__Bacteria|p__Firmicutes|c__CFGB9867|o__OFGB9867|f__FGB9867|g__GGB29693|s__GGB29693_SGB42502|t__SGB42502	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42502	From uSGB to kSGB
42503	k__Bacteria|p__Firmicutes|c__CFGB9867|o__OFGB9867|f__FGB9867|g__GGB29693|s__GGB29693_SGB42503|t__SGB42503	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42503	From uSGB to kSGB
42506	k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359|g__GGB29696|s__GGB29696_SGB42506|t__SGB42506	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42506	From uSGB to kSGB
42507	k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359|g__GGB3318|s__GGB3318_SGB42507|t__SGB42507	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42507	From uSGB to kSGB
42515	k__Bacteria|p__Firmicutes|c__CFGB9871|o__OFGB9871|f__FGB9871|g__GGB29703|s__GGB29703_SGB42515|t__SGB42515	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42515	From uSGB to kSGB
42516	k__Bacteria|p__Firmicutes|c__CFGB9872|o__OFGB9872|f__FGB9872|g__GGB29704|s__GGB29704_SGB42516|t__SGB42516	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42516	From uSGB to kSGB
42721	k__Bacteria|p__Firmicutes|c__CFGB9888|o__OFGB9888|f__FGB9888|g__GGB29872|s__GGB29872_SGB42721|t__SGB42721	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42721	From uSGB to kSGB
42761	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB29903|s__GGB29903_SGB42761|t__SGB42761	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_ruminantium|t__SGB42761	From uSGB to kSGB
42762	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB29903|s__GGB29903_SGB42762|t__SGB42762	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_ruminantium|t__SGB42762	From uSGB to kSGB
42763	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB29903|s__GGB29903_SGB42763|t__SGB42763	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_ruminantium|t__SGB42763	From uSGB to kSGB
42764	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB29904|s__GGB29904_SGB42764|t__SGB42764	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_ruminantium|t__SGB42764	From uSGB to kSGB
42822	k__Bacteria|p__Firmicutes|c__CFGB9916|o__OFGB9916|f__FGB9916|g__GGB29944|s__GGB29944_SGB42822|t__SGB42822	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42822	From uSGB to kSGB
42824	k__Bacteria|p__Firmicutes|c__CFGB9917|o__OFGB9917|f__FGB9917|g__GGB29946|s__GGB29946_SGB42824|t__SGB42824	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42824	From uSGB to kSGB
42826	k__Bacteria|p__Firmicutes|c__CFGB9919|o__OFGB9919|f__FGB9919|g__GGB29948|s__GGB29948_SGB42826|t__SGB42826	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42826	From uSGB to kSGB
43010	k__Bacteria|p__Firmicutes|c__CFGB9949|o__OFGB9949|f__FGB9949|g__GGB30097|s__GGB30097_SGB43010|t__SGB43010	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43010	From uSGB to kSGB
43011	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30098|s__GGB30098_SGB43011|t__SGB43011	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43011	From uSGB to kSGB
43013	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30100|s__GGB30100_SGB43013|t__SGB43013	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43013	From uSGB to kSGB
43016	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30102|s__GGB30102_SGB43016|t__SGB43016	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43016	From uSGB to kSGB
43017	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30103|s__GGB30103_SGB43017|t__SGB43017	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43017	From uSGB to kSGB
43018	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30104|s__GGB30104_SGB43018|t__SGB43018	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43018	From uSGB to kSGB
43022	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30108|s__GGB30108_SGB43022|t__SGB43022	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43022	From uSGB to kSGB
43024	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30109|s__GGB30109_SGB43024|t__SGB43024	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43024	From uSGB to kSGB
43025	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30110|s__GGB30110_SGB43025|t__SGB43025	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43025	From uSGB to kSGB
43026	k__Bacteria|p__Proteobacteria|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30110|s__GGB30110_SGB43026|t__SGB43026	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43026	From uSGB to kSGB
43031	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30113|s__GGB30113_SGB43031|t__SGB43031	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43031	From uSGB to kSGB
43033	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30115|s__GGB30115_SGB43033|t__SGB43033	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43033	From uSGB to kSGB
43035	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30115|s__GGB30115_SGB43035|t__SGB43035	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43035	From uSGB to kSGB
43037	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30117|s__GGB30117_SGB43037|t__SGB43037	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43037	From uSGB to kSGB
43041	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30120|s__GGB30120_SGB43041|t__SGB43041	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43041	From uSGB to kSGB
43044	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30123|s__GGB30123_SGB43044|t__SGB43044	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43044	From uSGB to kSGB
43046	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30124|s__GGB30124_SGB43046|t__SGB43046	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43046	From uSGB to kSGB
43048	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30126|s__GGB30126_SGB43048|t__SGB43048	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43048	From uSGB to kSGB
43049	k__Bacteria|p__Actinobacteria|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30127|s__GGB30127_SGB43049|t__SGB43049	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43049	From uSGB to kSGB
43050	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30128|s__GGB30128_SGB43050|t__SGB43050	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43050	From uSGB to kSGB
43057	k__Bacteria|p__Firmicutes|c__CFGB8287|o__OFGB8287|f__FGB8287|g__GGB30134|s__GGB30134_SGB43057|t__SGB43057	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43057	From uSGB to kSGB
43062	k__Bacteria|p__Firmicutes|c__CFGB8289|o__OFGB8289|f__FGB8289|g__GGB30137|s__GGB30137_SGB43062|t__SGB43062	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43062	From uSGB to kSGB
43240	k__Bacteria|p__Firmicutes|c__CFGB9972|o__OFGB9972|f__FGB9972|g__GGB30279|s__GGB30279_SGB43240|t__SGB43240	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43240	From uSGB to kSGB
43251	k__Bacteria|p__Firmicutes|c__CFGB9977|o__OFGB9977|f__FGB9977|g__GGB30289|s__GGB30289_SGB43251|t__SGB43251	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43251	From uSGB to kSGB
43291	k__Bacteria|p__Firmicutes|c__CFGB9983|o__OFGB9983|f__FGB9983|g__GGB30314|s__GGB30314_SGB43291|t__SGB43291	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43291	From uSGB to kSGB
43298	k__Bacteria|p__Firmicutes|c__CFGB9984|o__OFGB9984|f__FGB9984|g__GGB30320|s__GGB30320_SGB43298|t__SGB43298	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43298	From uSGB to kSGB
43303	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30325|s__GGB30325_SGB43303|t__SGB43303	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43303	From uSGB to kSGB
43309	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30328|s__GGB30328_SGB43309|t__SGB43309	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43309	From uSGB to kSGB
43311	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30330|s__GGB30330_SGB43311|t__SGB43311	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43311	From uSGB to kSGB
43314	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30332|s__GGB30332_SGB43314|t__SGB43314	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43314	From uSGB to kSGB
43316	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30334|s__GGB30334_SGB43316|t__SGB43316	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43316	From uSGB to kSGB
43319	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30337|s__GGB30337_SGB43319|t__SGB43319	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43319	From uSGB to kSGB
43321	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30339|s__GGB30339_SGB43321|t__SGB43321	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43321	From uSGB to kSGB
43328	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30345|s__GGB30345_SGB43328|t__SGB43328	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43328	From uSGB to kSGB
43339	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30355|s__GGB30355_SGB43339|t__SGB43339	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43339	From uSGB to kSGB
43343	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25347|s__GGB25347_SGB43343|t__SGB43343	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43343	From uSGB to kSGB
43350	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30362|s__GGB30362_SGB43350|t__SGB43350	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43350	From uSGB to kSGB
43353	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30363|s__GGB30363_SGB43353|t__SGB43353	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43353	From uSGB to kSGB
43363	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25350|s__GGB25350_SGB43363|t__SGB43363	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43363	From uSGB to kSGB
43369	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30370|s__GGB30370_SGB43369|t__SGB43369	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43369	From uSGB to kSGB
43371	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30371|s__GGB30371_SGB43371|t__SGB43371	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43371	From uSGB to kSGB
43372	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30371|s__GGB30371_SGB43372|t__SGB43372	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43372	From uSGB to kSGB
43373	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30372|s__GGB30372_SGB43373|t__SGB43373	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43373	From uSGB to kSGB
43375	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30372|s__GGB30372_SGB43375|t__SGB43375	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43375	From uSGB to kSGB
43376	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30372|s__GGB30372_SGB43376|t__SGB43376	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43376	From uSGB to kSGB
43380	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25354|s__GGB25354_SGB43380|t__SGB43380	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43380	From uSGB to kSGB
