ID	Old assigned taxonomy	New assigned taxonomy	Type of change
42515	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42515	k__Bacteria|p__Firmicutes|c__CFGB9871|o__OFGB9871|f__FGB9871|g__GGB29703|s__GGB29703_SGB42515|t__SGB42515	From kSGB to uSGB
42516	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42516	k__Bacteria|p__Firmicutes|c__CFGB9872|o__OFGB9872|f__FGB9872|g__GGB29704|s__GGB29704_SGB42516|t__SGB42516	From kSGB to uSGB
42721	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42721	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__GGB29872|s__GGB29872_SGB42721|t__SGB42721	From kSGB to uSGB
42761	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_ruminantium|t__SGB42761	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB29903|s__GGB29903_SGB42761|t__SGB42761	From kSGB to uSGB
42762	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_ruminantium|t__SGB42762	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB29903|s__GGB29903_SGB42762|t__SGB42762	From kSGB to uSGB
42763	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_ruminantium|t__SGB42763	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB29903|s__GGB29903_SGB42763|t__SGB42763	From kSGB to uSGB
42764	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_ruminantium|t__SGB42764	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB29904|s__GGB29904_SGB42764|t__SGB42764	From kSGB to uSGB
42822	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42822	k__Bacteria|p__Firmicutes|c__CFGB9916|o__OFGB9916|f__FGB9916|g__GGB29944|s__GGB29944_SGB42822|t__SGB42822	From kSGB to uSGB
42824	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42824	k__Bacteria|p__Firmicutes|c__CFGB9917|o__OFGB9917|f__FGB9917|g__GGB29946|s__GGB29946_SGB42824|t__SGB42824	From kSGB to uSGB
42826	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42826	k__Bacteria|p__Firmicutes|c__CFGB9919|o__OFGB9919|f__FGB9919|g__GGB29948|s__GGB29948_SGB42826|t__SGB42826	From kSGB to uSGB
43010	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43010	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__GGB30097|s__GGB30097_SGB43010|t__SGB43010	From kSGB to uSGB
43011	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43011	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30098|s__GGB30098_SGB43011|t__SGB43011	From kSGB to uSGB
43013	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43013	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30100|s__GGB30100_SGB43013|t__SGB43013	From kSGB to uSGB
43016	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43016	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30102|s__GGB30102_SGB43016|t__SGB43016	From kSGB to uSGB
43017	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43017	k__Bacteria|p__Proteobacteria|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30103|s__GGB30103_SGB43017|t__SGB43017	From kSGB to uSGB
43018	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43018	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB30104|s__GGB30104_SGB43018|t__SGB43018	From kSGB to uSGB
43022	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43022	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30108|s__GGB30108_SGB43022|t__SGB43022	From kSGB to uSGB
43024	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43024	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30109|s__GGB30109_SGB43024|t__SGB43024	From kSGB to uSGB
43025	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43025	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30110|s__GGB30110_SGB43025|t__SGB43025	From kSGB to uSGB
43026	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43026	k__Bacteria|p__Proteobacteria|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30110|s__GGB30110_SGB43026|t__SGB43026	From kSGB to uSGB
43031	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43031	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30113|s__GGB30113_SGB43031|t__SGB43031	From kSGB to uSGB
43033	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43033	k__Bacteria|p__Proteobacteria|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30115|s__GGB30115_SGB43033|t__SGB43033	From kSGB to uSGB
43035	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43035	k__Bacteria|p__Proteobacteria|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30115|s__GGB30115_SGB43035|t__SGB43035	From kSGB to uSGB
43037	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43037	k__Bacteria|p__Firmicutes|c__CFGB9951|o__OFGB9951|f__FGB9951|g__GGB30117|s__GGB30117_SGB43037|t__SGB43037	From kSGB to uSGB
43041	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43041	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30120|s__GGB30120_SGB43041|t__SGB43041	From kSGB to uSGB
43044	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43044	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30123|s__GGB30123_SGB43044|t__SGB43044	From kSGB to uSGB
43046	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43046	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30124|s__GGB30124_SGB43046|t__SGB43046	From kSGB to uSGB
43048	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43048	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30126|s__GGB30126_SGB43048|t__SGB43048	From kSGB to uSGB
43049	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43049	k__Bacteria|p__Actinobacteria|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30127|s__GGB30127_SGB43049|t__SGB43049	From kSGB to uSGB
43050	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43050	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB30128|s__GGB30128_SGB43050|t__SGB43050	From kSGB to uSGB
43057	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB43057	k__Bacteria|p__Firmicutes|c__CFGB8287|o__OFGB8287|f__FGB8287|g__GGB30134|s__GGB30134_SGB43057|t__SGB43057	From kSGB to uSGB
43062	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43062	k__Bacteria|p__Firmicutes|c__CFGB8289|o__OFGB8289|f__FGB8289|g__GGB30137|s__GGB30137_SGB43062|t__SGB43062	From kSGB to uSGB
43130	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__GGB30201|s__GGB30201_SGB43130|t__SGB43130	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium|t__SGB43130	From uSGB to kSGB
43240	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43240	k__Bacteria|p__Firmicutes|c__CFGB9972|o__OFGB9972|f__FGB9972|g__GGB30279|s__GGB30279_SGB43240|t__SGB43240	From kSGB to uSGB
43251	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43251	k__Bacteria|p__Firmicutes|c__CFGB9977|o__OFGB9977|f__FGB9977|g__GGB30289|s__GGB30289_SGB43251|t__SGB43251	From kSGB to uSGB
43291	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43291	k__Bacteria|p__Firmicutes|c__CFGB9983|o__OFGB9983|f__FGB9983|g__GGB30314|s__GGB30314_SGB43291|t__SGB43291	From kSGB to uSGB
43298	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43298	k__Bacteria|p__Firmicutes|c__CFGB9984|o__OFGB9984|f__FGB9984|g__GGB30320|s__GGB30320_SGB43298|t__SGB43298	From kSGB to uSGB
43303	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43303	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30325|s__GGB30325_SGB43303|t__SGB43303	From kSGB to uSGB
43309	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43309	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30328|s__GGB30328_SGB43309|t__SGB43309	From kSGB to uSGB
43311	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43311	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30330|s__GGB30330_SGB43311|t__SGB43311	From kSGB to uSGB
43314	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43314	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30332|s__GGB30332_SGB43314|t__SGB43314	From kSGB to uSGB
43316	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43316	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30334|s__GGB30334_SGB43316|t__SGB43316	From kSGB to uSGB
43319	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43319	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30337|s__GGB30337_SGB43319|t__SGB43319	From kSGB to uSGB
43321	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43321	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30339|s__GGB30339_SGB43321|t__SGB43321	From kSGB to uSGB
43328	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43328	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30345|s__GGB30345_SGB43328|t__SGB43328	From kSGB to uSGB
43339	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43339	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30355|s__GGB30355_SGB43339|t__SGB43339	From kSGB to uSGB
43343	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43343	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25347|s__GGB25347_SGB43343|t__SGB43343	From kSGB to uSGB
43350	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43350	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30362|s__GGB30362_SGB43350|t__SGB43350	From kSGB to uSGB
43353	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43353	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30363|s__GGB30363_SGB43353|t__SGB43353	From kSGB to uSGB
43363	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43363	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25350|s__GGB25350_SGB43363|t__SGB43363	From kSGB to uSGB
43369	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43369	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30370|s__GGB30370_SGB43369|t__SGB43369	From kSGB to uSGB
43371	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43371	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30371|s__GGB30371_SGB43371|t__SGB43371	From kSGB to uSGB
43372	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43372	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30371|s__GGB30371_SGB43372|t__SGB43372	From kSGB to uSGB
43373	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43373	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30372|s__GGB30372_SGB43373|t__SGB43373	From kSGB to uSGB
43375	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43375	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30372|s__GGB30372_SGB43375|t__SGB43375	From kSGB to uSGB
43376	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43376	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30372|s__GGB30372_SGB43376|t__SGB43376	From kSGB to uSGB
43380	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43380	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25354|s__GGB25354_SGB43380|t__SGB43380	From kSGB to uSGB
43382	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43382	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25354|s__GGB25354_SGB43382|t__SGB43382	From kSGB to uSGB
43386	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43386	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25354|s__GGB25354_SGB43386|t__SGB43386	From kSGB to uSGB
43390	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43390	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25356|s__GGB25356_SGB43390|t__SGB43390	From kSGB to uSGB
43397	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43397	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30377|s__GGB30377_SGB43397|t__SGB43397	From kSGB to uSGB
43399	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43399	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25355|s__GGB25355_SGB43399|t__SGB43399	From kSGB to uSGB
43400	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43400	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30379|s__GGB30379_SGB43400|t__SGB43400	From kSGB to uSGB
43403	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43403	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30381|s__GGB30381_SGB43403|t__SGB43403	From kSGB to uSGB
43404	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43404	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30381|s__GGB30381_SGB43404|t__SGB43404	From kSGB to uSGB
43407	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43407	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30384|s__GGB30384_SGB43407|t__SGB43407	From kSGB to uSGB
43410	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43410	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30387|s__GGB30387_SGB43410|t__SGB43410	From kSGB to uSGB
43412	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43412	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30389|s__GGB30389_SGB43412|t__SGB43412	From kSGB to uSGB
43417	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43417	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25352|s__GGB25352_SGB43417|t__SGB43417	From kSGB to uSGB
43424	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43424	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB30394|s__GGB30394_SGB43424|t__SGB43424	From kSGB to uSGB
43429	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43429	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Gordoniaceae|g__GGB30399|s__GGB30399_SGB43429|t__SGB43429	From kSGB to uSGB
43455	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43455	k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB30416|s__GGB30416_SGB43455|t__SGB43455	From kSGB to uSGB
43456	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43456	k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB30417|s__GGB30417_SGB43456|t__SGB43456	From kSGB to uSGB
43479	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43479	k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB30432|s__GGB30432_SGB43479|t__SGB43479	From kSGB to uSGB
43485	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43485	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25337|s__GGB25337_SGB43485|t__SGB43485	From kSGB to uSGB
43487	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43487	k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB30438|s__GGB30438_SGB43487|t__SGB43487	From kSGB to uSGB
43492	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43492	k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB30443|s__GGB30443_SGB43492|t__SGB43492	From kSGB to uSGB
43504	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30448|s__GGB30448_SGB43504|t__SGB43504	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CU971|t__SGB43504	From uSGB to kSGB
43560	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43560	k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB30476|s__GGB30476_SGB43560|t__SGB43560	From kSGB to uSGB
